Country,Gender,Age,Time,Start Time
GBR,M,35,170.0833333,0.55
DEN,M,40,170.1166667,0.5333333333
NED,M,30,170.1166667,0.2
ISR,M,30,170.1333333,0.4666666667
CAN,M,45,170.15,1.366666667
IRL,M,35,170.15,0.5666666667
NOR,M,40,170.25,0.2833333333
GER,M,30,170.2833333,0.3333333333
ESP,M,35,170.3,0.4666666667
CAN,M,35,170.3,1.216666667
POL,M,40,170.3333333,0.2833333333
GRE,M,45,170.35,0.08333333333
MEX,M,45,170.35,0.4666666667
GER,M,35,170.3666667,0.5333333333
AUS,M,45,170.4,0.3666666667
NZL,M,30,170.45,0.7
FRA,M,35,170.45,0.3666666667
FIN,M,35,170.5,0.3666666667
GER,M,35,170.5166667,0.6333333333
GER,M,35,170.5166667,2.2
GER,M,30,170.55,0.4666666667
AUT,M,30,170.5666667,1.216666667
POL,M,45,170.5666667,0.9166666667
GER,M,45,170.6,0.3166666667
ESP,M,35,170.65,0.4166666667
GER,M,30,170.6833333,0.2666666667
GER,M,30,170.6833333,1.666666667
FIN,M,55,170.6833333,0.3833333333
GBR,M,35,170.7333333,0.95
ITA,M,30,170.75,2
ESP,M,30,170.75,0.5166666667
DEN,M,35,170.8,0.2
RUS,M,35,170.8166667,1.15
GER,M,35,170.8333333,0.8
FRA,M,35,170.85,0.45
GER,M,35,170.85,0.6666666667
FIN,M,40,170.9166667,0.2666666667
NOR,M,30,170.9666667,45.11666667
GER,M,30,170.9833333,0.45
GBR,M,40,171,0.2333333333
USA,M,30,171,0.6833333333
GER,M,40,171,1.083333333
SWE,M,35,171.0333333,0.4333333333
FRA,M,35,171.05,2.5
NED,M,45,171.0666667,0.25
RUS,M,35,171.1,0.45
CRC,M,35,171.1166667,0.2666666667
CAN,M,45,171.1166667,0.5666666667
IRL,M,35,171.1333333,0.4333333333
FRA,M,45,171.1333333,1.033333333
GBR,M,35,171.15,0.15
USA,M,50,171.1666667,0.5
POL,M,45,171.1833333,0.85
GER,M,35,171.1833333,0.55
GER,M,40,171.2,1.133333333
ITA,M,30,171.2166667,0.6
GER,M,30,171.2666667,0.2333333333
USA,M,30,171.2666667,0.6666666667
SUI,M,50,171.2666667,0.45
CAN,M,40,171.2833333,0.8166666667
NED,M,35,171.3166667,0.25
SWE,M,45,171.3333333,0.3
USA,M,35,171.3666667,0.1666666667
GER,M,55,171.3666667,0.2666666667
AUS,M,30,171.3833333,0.3833333333
GER,M,35,171.4166667,1.133333333
GER,M,45,171.4166667,0.2833333333
GER,M,50,171.4333333,0.6333333333
BEL,M,45,171.4666667,0.5
CHI,M,45,171.4833333,0.9166666667
GER,M,50,171.5,0.5833333333
MAR,M,40,171.5333333,0.85
GBR,M,30,171.5833333,0.1833333333
ITA,M,30,171.5833333,0.2833333333
TUR,M,35,171.6,0.3666666667
ISR,M,35,171.6166667,0.5333333333
DEN,M,35,171.65,0.3333333333
BRA,M,30,171.6666667,1.233333333
NOR,M,35,171.6833333,0.5
GER,M,35,171.7,1.35
GER,M,55,171.7,0.8
SWE,M,35,171.7166667,0.4
RSA,M,35,171.7333333,0.3333333333
ITA,M,30,171.7333333,0.4333333333
LAT,M,35,171.7833333,0.2666666667
GER,M,40,171.7833333,0.45
GBR,M,40,171.8333333,0.3833333333
USA,M,30,171.85,1.2
GBR,M,30,171.8666667,0.4333333333
GER,M,35,171.8666667,0.2
SWE,M,40,171.9,1.533333333
CRC,M,30,171.9166667,2.783333333
ESP,M,40,171.9166667,0.1
GER,M,55,171.9166667,0.85
NED,M,35,171.9333333,1.133333333
SWE,M,45,171.9333333,0.6
GBR,M,50,171.95,0.1333333333
NOR,M,35,171.95,1.25
TUR,M,30,171.95,0.1833333333
FRA,M,35,171.9666667,0.1833333333
FRA,M,40,171.9833333,0.6
GER,M,35,172,1.066666667
HUN,M,40,172,0.4166666667
GBR,M,35,172.0166667,1.3
FRA,M,40,172.05,0
GER,M,35,172.05,0
GER,M,50,172.05,0.7
FRA,M,50,172.0833333,0.1333333333
MEX,M,30,172.0833333,0.5
RSA,M,40,172.0833333,0.4
GER,M,35,172.1166667,0.7166666667
GER,M,45,172.1333333,0.25
AUT,M,35,172.1333333,1.266666667
GER,M,30,172.1333333,0.1
GBR,M,40,172.15,0.2833333333
GBR,M,30,172.15,1.816666667
POL,M,40,172.15,0.55
GER,M,35,172.1666667,0.65
USA,M,40,172.1666667,0.2
DEN,M,40,172.1833333,0.4666666667
BRA,M,35,172.2,0.8666666667
GBR,M,40,172.2,0.2166666667
LAT,M,30,172.2333333,1.05
CRC,M,35,172.2333333,0.1
POL,M,40,172.2666667,0.7833333333
ARG,M,40,172.2666667,0.4333333333
GER,M,40,172.2833333,0.3833333333
GER,M,30,172.2833333,0.6666666667
GER,M,30,172.3,0.9333333333
POL,M,40,172.3166667,1.4
FRA,M,40,172.3166667,1.35
NED,M,35,172.35,1.283333333
GER,M,40,172.35,0.5166666667
NED,M,30,172.3666667,0.4166666667
GBR,M,50,172.4,1.033333333
SUI,M,45,172.4,0.45
GBR,M,45,172.4166667,1.016666667
SUI,M,35,172.45,0.8166666667
ITA,M,50,172.4666667,0.08333333333
BEL,M,35,172.4833333,0.6333333333
NOR,M,35,172.4833333,0.4
GBR,M,35,172.5,0.1666666667
CAN,M,50,172.5166667,0.9166666667
FRA,M,45,172.5166667,1
GER,M,35,172.55,0.3833333333
SWE,M,35,172.55,0.1166666667
NZL,M,30,172.5666667,0.4
IRL,M,40,172.5666667,0.8
GBR,M,45,172.5666667,0.4
FIN,M,30,172.5833333,0.7333333333
GER,M,30,172.6,0.65
SWE,M,35,172.6,1.6
IRL,M,30,172.6833333,1.25
NED,M,30,172.7,0.3166666667
GBR,M,35,172.7,0.15
GER,M,40,172.75,0.45
NED,M,50,172.7666667,0.4333333333
ESP,M,35,172.7833333,0.5833333333
RSA,M,30,172.7833333,0.4833333333
POR,M,40,172.8333333,0.65
GER,M,30,172.8333333,0.85
CHI,M,30,172.85,1.433333333
RUS,M,45,172.8666667,6
GER,M,30,172.8833333,0.25
GER,M,30,172.9,1.1
AUS,M,30,172.9166667,0.7166666667
GER,M,40,172.9166667,2.166666667
SUI,M,35,172.9166667,0.95
GER,M,35,172.9666667,1.033333333
GER,M,40,173.0166667,0.9
CAN,M,55,173.0333333,0.4666666667
POL,M,45,173.0666667,0.4
GER,M,35,173.0666667,1.316666667
SWE,M,35,173.1,0.3833333333
GER,M,35,173.1166667,1
GBR,M,35,173.1166667,0.1166666667
ITA,M,40,173.1666667,0.3
USA,M,55,173.2166667,1.833333333
FIN,M,45,173.2333333,0.3833333333
EST,M,40,173.2333333,0.35
GER,M,30,173.3166667,20.11666667
POL,M,40,173.3166667,0.5666666667
GER,M,55,173.3666667,0.65
GER,M,40,173.3666667,0.4333333333
RUS,M,35,173.4,0.1833333333
FRA,M,35,173.4166667,1.316666667
FRA,M,35,173.4666667,0.3666666667
NOR,M,45,173.4666667,0.9
POR,M,45,173.4666667,0.9
ESP,M,35,173.5,0.9
BEL,M,35,173.5333333,1.133333333
FRA,M,45,173.55,0.4666666667
GER,M,45,173.5666667,1.65
DEN,M,45,173.5666667,0.7333333333
CAN,M,45,173.5833333,0.3166666667
AUT,M,45,173.6,1.366666667
GBR,M,35,173.6166667,1
ESP,M,40,173.6166667,0.4333333333
ESP,M,60,173.65,0.2333333333
GER,M,30,173.65,0.15
DEN,M,30,173.65,1.416666667
CAN,M,45,173.6666667,0.95
GBR,M,50,173.6833333,0.5166666667
CRO,M,35,173.6833333,0.15
IRL,M,45,173.6833333,0.1833333333
INA,M,30,173.7,56.18333333
SVK,M,40,173.7,1.35
ITA,M,35,173.7666667,0.7333333333
DEN,M,50,173.8,0.2333333333
BRA,M,35,173.8,0.2
AUS,M,40,173.8,0.2333333333
GBR,M,35,173.8,2.783333333
DEN,M,30,173.8166667,1.416666667
AUS,M,45,173.8166667,0.5166666667
CZE,M,50,173.8166667,0.4
POL,M,40,173.8333333,0.9166666667
FRA,M,40,173.8333333,0.2
GBR,M,40,173.85,0.4166666667
ESP,M,30,173.85,2.1
CRC,M,30,173.8833333,0.6666666667
CHN,M,30,173.9,0.2833333333
GER,M,55,173.9,0.2833333333
CAN,M,35,173.9,0.6166666667
GER,M,40,173.9166667,0.55
NOR,M,40,173.9333333,1.333333333
AUT,M,40,173.95,0.3166666667
SWE,M,40,173.9833333,0.1833333333
USA,M,35,174,0.7166666667
GBR,M,35,174,0.95
GER,M,35,174.0166667,2.45
LTU,M,30,174.0333333,1.4
GER,M,35,174.05,1.75
ITA,M,55,174.05,0.2166666667
SLO,M,35,174.05,5.7
MDV,M,35,174.0666667,0.2833333333
SWZ,M,30,174.0833333,0.7166666667
IRL,M,35,174.1166667,0.2333333333
GER,M,35,174.1333333,0.4833333333
NED,M,50,174.1666667,1.033333333
ISR,M,45,174.1666667,0.4833333333
RSA,M,30,174.1833333,0.4666666667
GER,M,35,174.1833333,1.766666667
USA,M,30,174.2,0.1666666667
DEN,M,35,174.2166667,1.3
ESP,M,45,174.2166667,0.4666666667
FRA,M,50,174.2166667,0.3
NED,M,30,174.2833333,1.016666667
DEN,M,30,174.2833333,1.083333333
TPE,M,35,174.3333333,0.5833333333
GER,M,30,174.35,0.3833333333
GBR,M,35,174.4,0.55
DEN,M,35,174.4,1.166666667
FRA,M,30,174.4166667,1.466666667
ITA,M,40,174.4166667,0.5833333333
GER,M,45,174.4333333,1.216666667
GER,M,35,174.4333333,1.7
COL,M,45,174.45,0.2666666667
BEL,M,35,174.45,1.266666667
SUI,M,30,174.45,0.7333333333
GBR,M,35,174.4833333,1.466666667
FRA,M,35,174.4833333,0.8
GER,M,40,174.4833333,0.5166666667
POL,M,30,174.5333333,0.8
RUS,M,35,174.5333333,0.9666666667
AUT,M,35,174.55,0.9166666667
SWE,M,40,174.55,0.8
POL,M,40,174.5666667,1.15
BRA,M,30,174.5666667,1.366666667
GER,M,45,174.5666667,0.2333333333
CHN,M,35,174.5833333,1.016666667
IRL,M,40,174.5833333,0.7833333333
AUS,M,45,174.5833333,0.55
HKG,M,35,174.6333333,0.7166666667
RUS,M,35,174.65,1.35
GER,M,45,174.65,2.4
CZE,M,35,174.7333333,1.016666667
GER,M,45,174.75,0.2166666667
NOR,M,40,174.75,1.266666667
ISR,M,40,174.75,0.15
GER,M,35,174.75,0.1666666667
FRA,M,35,174.7666667,1.033333333
SWE,M,30,174.7666667,0.1833333333
DEN,M,40,174.7833333,0.55
GER,M,30,174.7833333,0.7666666667
ISR,M,35,174.7833333,1.566666667
NED,M,45,174.8,0.3
NOR,M,30,174.8,2
GER,M,30,174.8166667,1.35
JPN,M,40,174.8166667,0.5333333333
POL,M,45,174.8333333,0.6166666667
POL,M,35,174.8333333,1.316666667
ESP,M,35,174.85,0.8833333333
POL,M,55,174.8666667,0.5333333333
USA,M,30,174.8666667,1.183333333
GER,M,30,174.8666667,0.8
GBR,M,35,174.8833333,1.6
SWE,M,45,174.9166667,1.2
GBR,M,35,174.9166667,1.366666667
GUA,M,35,174.9166667,1.45
UKR,M,30,174.9166667,1.133333333
NOR,M,35,174.9333333,0.7
GER,M,45,174.9666667,0.9333333333
ESP,M,30,175,2.116666667
NOR,M,45,175.0166667,0.8166666667
GER,M,45,175.0166667,0.6666666667
IRL,M,35,175.0166667,1.166666667
ESP,M,35,175.0166667,0
AUT,M,35,175.0333333,0.75
GER,M,30,175.05,1.05
NEP,M,35,175.0666667,0.85
USA,M,30,175.0833333,0.7
NED,M,30,175.0833333,1.75
GER,M,50,175.0833333,0.7
DEN,M,40,175.1,0.8
FRA,M,35,175.1,1.316666667
BEL,M,35,175.1,0.6666666667
GBR,M,45,175.1,0.2166666667
FRA,M,50,175.1333333,0.45
GER,M,35,175.15,0.6166666667
JPN,M,35,175.15,0.8166666667
CAN,M,45,175.1666667,0.2166666667
IRL,M,50,175.1833333,1.183333333
GER,M,30,175.2166667,0.95
ESP,M,35,175.2333333,0.3833333333
ITA,M,50,175.25,0.2166666667
SUI,M,40,175.25,0.6333333333
EST,M,50,175.2666667,0.8833333333
GER,M,35,175.2666667,1.1
GBR,M,35,175.2666667,0.8166666667
AUT,M,35,175.3166667,0.7166666667
GBR,M,30,175.3833333,1.766666667
GBR,M,35,175.3833333,0.5166666667
AUS,M,50,175.4,0.1666666667
NED,M,40,175.4,0.45
GBR,M,40,175.4,0.45
POL,M,40,175.4,1.366666667
CAN,M,40,175.4166667,0.5166666667
GER,M,30,175.4333333,0.6
FRA,M,45,175.45,0.4
GBR,M,35,175.45,0.1666666667
GER,M,35,175.4666667,0.6333333333
DEN,M,50,175.4833333,1.6
GER,M,40,175.5,2.15
NOR,M,40,175.5333333,0.5833333333
GER,M,30,175.5333333,0.8833333333
GBR,M,45,175.55,0.45
NED,M,30,175.6,0.4166666667
GER,M,35,175.6,0.5833333333
GER,M,30,175.6166667,0.4
RSA,M,30,175.6166667,0.5
DEN,M,35,175.6333333,1.166666667
ISR,M,45,175.65,0.15
FRA,M,30,175.6666667,0.2833333333
AUT,M,35,175.7,0.6333333333
AUT,M,40,175.7,2.366666667
SWE,M,30,175.75,0.9833333333
DEN,M,35,175.75,1.633333333
USA,M,40,175.7666667,0.4166666667
GER,M,30,175.7666667,1.666666667
DEN,M,35,175.7833333,0.7
GER,M,30,175.7833333,1.066666667
FRA,M,45,175.7833333,0.2666666667
DEN,M,30,175.7833333,1.666666667
GER,M,40,175.8,0.8
FRA,M,35,175.8,1.633333333
GER,M,45,175.8,0.65
DEN,M,50,175.8333333,0.9166666667
ARG,M,35,175.85,45.05
GER,M,40,175.8666667,0.35
GBR,M,45,175.8833333,0.8
GER,M,35,175.8833333,0.8166666667
GBR,M,30,175.9,1.883333333
CAN,M,45,175.9,0.8166666667
FRA,M,35,175.9166667,0.7833333333
GER,M,30,175.9166667,0.75
GBR,M,40,175.95,1.116666667
ITA,M,45,175.95,0.2
GBR,M,35,175.9666667,1.916666667
GER,M,30,175.9833333,0.8666666667
GER,M,35,175.9833333,0.2
POR,M,35,176,3.1
ESP,M,35,176,0.3833333333
MEX,M,40,176,0.1833333333
AUS,M,45,176,0.4166666667
IRL,M,35,176,0.4
GER,M,40,176.0166667,1.483333333
GBR,M,35,176.0333333,1.35
POL,M,35,176.0333333,0.3333333333
GER,M,40,176.0666667,1.066666667
AUS,M,35,176.0833333,0.08333333333
AUT,M,30,176.0833333,1.166666667
AUS,M,50,176.1,0.2166666667
GER,M,40,176.1,1.583333333
GER,M,45,176.1,0.4833333333
DEN,M,50,176.1166667,0.35
GER,M,45,176.1333333,0.5333333333
NED,M,50,176.15,0.3833333333
GER,M,35,176.1666667,5.083333333
NED,M,30,176.1666667,1.333333333
NED,M,40,176.1666667,0.6166666667
GBR,M,40,176.1833333,0.1666666667
IRL,M,35,176.2,0.6333333333
GER,M,30,176.2166667,0.3
MEX,M,35,176.2333333,0.2
GER,M,45,176.2333333,1.866666667
JPN,M,40,176.25,1.3
POL,M,35,176.2666667,1.316666667
BEL,M,30,176.3166667,2.033333333
GER,M,30,176.3333333,1.266666667
NED,M,30,176.35,1.7
GER,M,40,176.35,1.383333333
SUI,M,40,176.3666667,0.1
CHN,M,35,176.3833333,20.15
FIN,M,30,176.4166667,0.5
USA,M,40,176.4166667,0.4833333333
GER,M,35,176.4333333,0.5166666667
SLO,M,35,176.4333333,1.933333333
GER,M,50,176.4333333,0.7166666667
GER,M,40,176.4333333,0.8833333333
DEN,M,30,176.4333333,1.333333333
FIN,M,35,176.45,1.383333333
NED,M,45,176.4666667,0.8333333333
GER,M,45,176.4666667,1.866666667
GER,M,45,176.4833333,0.3166666667
GER,M,50,176.4833333,0.9833333333
NOR,M,30,176.5,1.25
ARG,M,45,176.5,0.3333333333
FRA,M,30,176.5166667,1.133333333
DEN,M,45,176.5333333,0.8166666667
GER,M,40,176.5333333,0.4666666667
ESP,M,35,176.55,1.033333333
GBR,M,40,176.5666667,0.4
FRA,M,45,176.5833333,1.1
NOR,M,40,176.6,1.233333333
GER,M,45,176.6,0.75
GBR,M,35,176.6166667,0.6333333333
GBR,M,45,176.6166667,0.4
ISR,M,40,176.6333333,1.366666667
ITA,M,40,176.6333333,0.5
IRL,M,35,176.65,1.966666667
SWE,M,45,176.65,1.283333333
GER,M,50,176.65,1.316666667
FRA,M,35,176.6666667,0.8
ITA,M,45,176.6666667,0.6
IRL,M,40,176.6666667,1.033333333
USA,M,45,176.6833333,6.616666667
GER,M,45,176.6833333,1.45
GER,M,30,176.6833333,0.4833333333
AUT,M,30,176.7,0.9166666667
GER,M,30,176.7,4.216666667
GER,M,30,176.7,0.9666666667
DEN,M,30,176.7166667,1.983333333
GER,M,30,176.7166667,1.633333333
GBR,M,30,176.7166667,1.866666667
NOR,M,50,176.7166667,1.033333333
GER,M,35,176.7166667,0.5
ESP,M,45,176.7333333,1.1
ITA,M,30,176.75,1.9
GER,M,35,176.75,0.35
GER,M,35,176.75,1.066666667
GER,M,35,176.75,0.7166666667
FRA,M,50,176.75,0.7333333333
ITA,M,40,176.7666667,0.4166666667
AND,M,35,176.7666667,0.3666666667
GBR,M,45,176.7833333,0.3333333333
NOR,M,45,176.7833333,0.5166666667
DEN,M,45,176.7833333,0.8166666667
MEX,M,40,176.7833333,0.1333333333
GER,M,40,176.8,1.366666667
DEN,M,35,176.8,0.4833333333
RSA,M,40,176.8166667,0.3666666667
AUT,M,40,176.8166667,0.4
GER,M,35,176.8333333,1
ITA,M,45,176.8333333,0.06666666667
GBR,M,35,176.85,2.216666667
GBR,M,40,176.85,0.55
COL,M,30,176.8666667,0.8166666667
GER,M,30,176.8833333,1.45
NED,M,35,176.8833333,0.8
ITA,M,40,176.9,0.6
DEN,M,30,176.9333333,1.466666667
DEN,M,40,176.95,0.65
CHN,M,40,176.9666667,1.866666667
GBR,M,35,176.9833333,3.216666667
ESP,M,40,176.9833333,1.45
GBR,M,35,176.9833333,1.966666667
MEX,M,35,177,3.983333333
UKR,M,35,177,2
GER,M,50,177.0166667,1.5
JPN,M,35,177.05,1.166666667
POL,M,35,177.05,0.55
GER,M,40,177.05,1.45
GER,M,35,177.0666667,1.05
GER,M,45,177.0666667,1.583333333
GER,M,40,177.0833333,0.6
POL,M,35,177.1333333,0.35
AUS,M,40,177.15,0.4666666667
GER,M,50,177.15,0.5666666667
NED,M,35,177.15,0.5833333333
DEN,M,30,177.1666667,1.45
GBR,M,30,177.2,45.43333333
GBR,M,50,177.2166667,0.5333333333
CAN,M,40,177.2166667,0.65
GER,M,35,177.2166667,1.3
NOR,M,35,177.2166667,0.08333333333
GER,M,45,177.2333333,1.4
FRA,M,50,177.2333333,0.5666666667
GER,M,30,177.2333333,0.8333333333
USA,M,45,177.25,1.6
FRA,M,35,177.2666667,1.183333333
GER,M,35,177.2666667,1.183333333
FRA,M,45,177.3,1.15
GER,M,35,177.3,2.6
SLO,M,40,177.3,0.3333333333
GER,M,45,177.3166667,0.5
GBR,M,35,177.3166667,0.45
USA,M,30,177.3166667,0.75
NED,M,30,177.3166667,1.083333333
GBR,M,30,177.3333333,1.066666667
USA,M,35,177.3333333,0.7333333333
SUI,M,40,177.3333333,1.3
RUS,M,30,177.35,3.033333333
SWE,M,40,177.35,1.766666667
AUT,M,45,177.35,1.183333333
DEN,M,40,177.35,1.8
GER,M,50,177.35,0.8666666667
GER,M,35,177.35,0.7333333333
GER,M,35,177.3666667,1.433333333
GER,M,45,177.3666667,0.65
RUS,M,35,177.3666667,0.4833333333
AUT,M,30,177.3833333,1.266666667
MEX,M,30,177.4,0.3
FIN,M,45,177.4,1.216666667
NED,M,35,177.45,1.016666667
ESP,M,45,177.45,0.1333333333
SWE,M,35,177.45,1.616666667
GBR,M,45,177.45,0.1166666667
GER,M,30,177.4666667,3.65
GER,M,45,177.4666667,1.066666667
GER,M,30,177.4666667,1.016666667
GER,M,45,177.4666667,1.95
GBR,M,40,177.4833333,1.1
AUS,M,35,177.4833333,0.7666666667
FRA,M,30,177.4833333,0.4333333333
GER,M,35,177.5,0.65
GER,M,30,177.5,0.65
GER,M,40,177.5,2.616666667
GBR,M,45,177.5166667,1.35
NOR,M,30,177.5166667,0.9
ARG,M,30,177.5333333,1.35
SUI,M,35,177.5333333,1.683333333
GER,M,40,177.55,0.4666666667
GER,M,45,177.55,0.5833333333
GUA,M,35,177.5666667,1.85
SUI,M,45,177.5666667,0.5166666667
GER,M,50,177.5833333,1.05
NOR,M,50,177.5833333,0.4666666667
BEL,M,50,177.5833333,1.333333333
GER,M,40,177.6,1.516666667
GER,M,35,177.6,2.483333333
POR,M,40,177.6,0.5833333333
GER,M,35,177.6,1.216666667
GER,M,30,177.6,1.016666667
CYP,M,35,177.6166667,1.15
GBR,M,35,177.6166667,1.233333333
GBR,M,30,177.6333333,1.383333333
USA,M,35,177.65,1.416666667
GER,M,35,177.6666667,0.7166666667
JPN,M,45,177.6666667,1.4
SWE,M,35,177.6666667,0.9166666667
ESP,M,30,177.6833333,2.05
GER,M,35,177.6833333,0.9833333333
GER,M,45,177.6833333,1.1
IRL,M,35,177.6833333,0.4166666667
USA,M,40,177.6833333,0.95
ESP,M,40,177.7,0.6333333333
NOR,M,50,177.7,0.7666666667
JPN,M,35,177.7,0.9
SUI,M,30,177.7,0.4333333333
DEN,M,35,177.7166667,1.55
IRL,M,40,177.7166667,0.35
IRL,M,35,177.7166667,0.4
IRL,M,40,177.7166667,0.35
GER,M,40,177.7333333,0.4666666667
GER,M,35,177.7333333,0.9
GER,M,40,177.7333333,0.35
GER,M,35,177.75,0.6666666667
GER,M,45,177.75,0.9333333333
FRA,M,40,177.75,0.8
NED,M,40,177.75,0.9166666667
FRA,M,40,177.7666667,2.55
AUS,M,30,177.7666667,0.3666666667
RSA,M,40,177.7666667,0.7166666667
NOR,M,30,177.7833333,3.05
DEN,M,50,177.7833333,0.9333333333
CZE,M,40,177.7833333,2.6
BEL,M,35,177.7833333,0.9333333333
NOR,M,30,177.7833333,0.7166666667
GBR,M,45,177.7833333,2.566666667
GER,M,35,177.8,0.3333333333
GER,M,35,177.8,45.13333333
POR,M,35,177.8,0.4166666667
CAN,M,45,177.8,1.216666667
GER,M,35,177.8,1.2
BRA,M,45,177.8166667,0.6
SUI,M,35,177.8166667,2.016666667
DEN,M,40,177.8166667,1.116666667
ITA,M,35,177.8166667,0.5166666667
GBR,M,40,177.8166667,0.95
IRL,M,35,177.8166667,0.2833333333
SWE,M,40,177.8166667,4.283333333
SWE,M,40,177.8333333,0.3666666667
GER,M,50,177.8333333,0.5333333333
POR,M,50,177.85,0.5833333333
GER,M,35,177.85,1.466666667
ANG,M,55,177.85,0.5833333333
ESP,M,30,177.85,1.716666667
ITA,M,40,177.85,0.6166666667
RUS,M,40,177.8833333,0.8833333333
BEL,M,35,177.8833333,0.6
NED,M,45,177.8833333,0.5666666667
AUT,M,40,177.8833333,1.15
GER,M,40,177.8833333,0.65
FIN,M,35,177.8833333,0.6666666667
IRL,M,50,177.9,0.5
GER,M,50,177.9,0.2666666667
NOR,M,55,177.9,1.016666667
GER,M,30,177.9,1.2
GER,M,35,177.9,1.433333333
GER,M,35,177.9166667,1.083333333
GER,M,50,177.9333333,0.7333333333
POL,M,35,177.9333333,0.9833333333
GER,M,35,177.9333333,20.3
POL,M,30,177.95,1.8
DEN,M,45,177.95,0.7166666667
RSA,M,35,177.95,1.15
DEN,M,35,177.9833333,0.3333333333
ESP,M,30,177.9833333,4.683333333
GER,M,35,177.9833333,0.9666666667
GER,M,30,178,2.45
GBR,M,30,178,1.433333333
GER,M,40,178,4.933333333
GER,M,50,178.0166667,20.06666667
SWE,M,30,178.0166667,1.483333333
GER,M,35,178.0333333,1.35
JPN,M,30,178.05,0.2833333333
GER,M,45,178.05,1.116666667
GBR,M,35,178.05,1.316666667
GER,M,45,178.0666667,1.133333333
ESP,M,40,178.0833333,1.45
DEN,M,50,178.0833333,0.9333333333
ITA,M,45,178.0833333,0.25
GER,M,45,178.0833333,1.45
DEN,M,35,178.0833333,0.3666666667
AUS,M,40,178.1,0.55
GER,M,35,178.1,2.166666667
DEN,M,50,178.1166667,1.866666667
FIN,M,35,178.1166667,1.4
JPN,M,35,178.1333333,0.08333333333
GER,M,40,178.15,0.5666666667
GER,M,40,178.15,0.75
GER,M,35,178.15,1.516666667
GER,M,35,178.15,1.516666667
FRA,M,40,178.1666667,0.7833333333
BEL,M,35,178.1666667,0.7666666667
GBR,M,35,178.1666667,0.8833333333
NED,M,30,178.1833333,0.95
GER,M,35,178.1833333,4.3
GER,M,35,178.2,0.8666666667
GBR,M,45,178.2166667,0.3166666667
DEN,M,35,178.2166667,1.183333333
GBR,M,40,178.2166667,0.75
POL,M,50,178.2333333,0.35
ITA,M,40,178.25,1.783333333
LAT,M,40,178.25,0.4
ITA,M,55,178.25,0.6
GER,M,40,178.25,0.5
ESP,M,35,178.2666667,0.45
POL,M,40,178.2666667,1.2
GER,M,30,178.2666667,0.5833333333
ESP,M,40,178.2666667,0.95
USA,M,30,178.2833333,0.4833333333
GBR,M,30,178.2833333,1.75
ESP,M,35,178.3,1.366666667
GER,M,30,178.3,1.033333333
FRA,M,30,178.3166667,1.616666667
AUT,M,35,178.3166667,1
USA,M,55,178.3333333,1.066666667
IRL,M,40,178.3333333,0.2666666667
GBR,M,45,178.3333333,0.6
GBR,M,30,178.3333333,0.6833333333
USA,M,45,178.35,3.716666667
GBR,M,40,178.3666667,1.316666667
BRA,M,45,178.3666667,0.08333333333
GER,M,40,178.3666667,1.983333333
IRL,M,35,178.3666667,0.5833333333
HKG,M,50,178.3666667,2.116666667
GER,M,45,178.3666667,0.2333333333
ESP,M,35,178.3666667,0.9
GER,M,40,178.3833333,1.616666667
GER,M,45,178.4,1.883333333
USA,M,30,178.4,1.166666667
SUI,M,30,178.4333333,45.16666667
FRA,M,30,178.4333333,0.1666666667
NOR,M,60,178.4333333,1.1
KEN,M,30,178.45,1.333333333
GER,M,50,178.4666667,1.2
SWE,M,35,178.4666667,2.45
CAN,M,50,178.4833333,2.033333333
GER,M,30,178.5,0.5833333333
IRL,M,35,178.5,1.233333333
DEN,M,50,178.5,1.466666667
GER,M,30,178.5,0.8166666667
GER,M,50,178.5166667,2.1
SWE,M,40,178.5166667,0.4
GBR,M,30,178.5166667,1.333333333
DEN,M,30,178.5166667,1.25
ITA,M,40,178.5166667,0.4666666667
GER,M,35,178.5333333,0.5166666667
NOR,M,40,178.5333333,0.5166666667
GBR,M,45,178.55,0.55
FRA,M,40,178.5666667,1.25
NOR,M,45,178.5666667,0.4
GER,M,40,178.6,0.5833333333
GBR,M,40,178.6,0.6333333333
CRC,M,50,178.6,0.75
POL,M,45,178.6,0.5833333333
FRA,M,45,178.6166667,0.25
RUS,M,30,178.6166667,2
NOR,M,35,178.6333333,1.016666667
NED,M,30,178.6333333,0.95
NOR,M,35,178.6333333,1.65
DEN,M,30,178.6333333,1.383333333
ROU,M,35,178.6333333,0.15
GER,M,50,178.65,0.4
MEX,M,40,178.65,0.2666666667
BEL,M,35,178.65,5.566666667
BRA,M,40,178.6666667,0.2
FRA,M,35,178.6833333,1.166666667
GER,M,30,178.6833333,0.2
NOR,M,35,178.7,0.6833333333
GER,M,30,178.7,0.9166666667
GER,M,35,178.7,1.666666667
DEN,M,30,178.7166667,0.6666666667
DEN,M,45,178.7166667,1.016666667
GER,M,50,178.7166667,1
GER,M,50,178.7333333,0.3
CHN,M,40,178.75,1.866666667
JPN,M,40,178.75,0.2333333333
BEL,M,30,178.75,1.333333333
GER,M,50,178.75,0.95
GER,M,45,178.7666667,1.433333333
HUN,M,45,178.7666667,0.4833333333
MAR,M,45,178.7666667,0.2833333333
ESP,M,30,178.7666667,45.05
JPN,M,55,178.7833333,0.8666666667
FRA,M,45,178.8,1.05
GBR,M,55,178.8,0.7833333333
